 "subject" , "predicate" , "object" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/ontology/runtime" , "33:26" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikiPageUsesTemplate" , "http://dbpedia.org/resource/Template:infobox_album" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikiPageUsesTemplate" , "http://dbpedia.org/resource/Template:succession_box" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/ontology/recorddate" , "1964-10-26" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/released" , "1964-12-04" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/producer" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/recorded" , "EMI Studios, London<br/>11&mdash;14 August and 29 September&mdash;26 October 1964" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale is The Beatles' fourth album, released in late 1964 and produced by George Martin for Parlophone. The album marked a minor turning point in the evolution of Lennon and McCartney as lyricists, Lennon particularly now showing interest in composing songs of a more autobiographical nature. "I'm a Loser" shows Lennon for the first time seemingly coming under the influence of Bob Dylan having met him for the first time in New York while on tour on August 28, 1964.In the United States, the tracks on Beatles for Sale were first released on the Capitol albums Beatles '65 and Beatles VI." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale er The Beatles' fjerde album, og ble gitt ut sent i 1964." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "«Beatles For Sale» — четвёртый альбом группы The Beatles. После оглушительного успеха песен Леннона и Маккартни на предыдущем альбоме A Hard Day's Night, группа вернулась к записи заимствованных песен — на альбоме Beatles For Sale их шесть. Это объясняется тем, что согласно условиям контракта группа должна была записать четвёртый альбом за очень короткое время, записи проводились в немногочисленных перерывах между гастрольными турами. Остальные восемь песен были написаны Джоном Ленноном и Полом Маккартни.Ни одна из песен с этого альбома не была выпущена синглом в Великобритании. Тем не менее, такие песни как I'll Follow The Sun и Eight Days A Week очень известны и по сей день. Ранние варианты песни I'll Follow The Sun были написаны Полом Маккартни ещё до возникновения группы Битлз. Успех песни Eight Days A Week можно объяснить тем, что она вышла синглом в США, а также не раз издавалась на различных сборниках после распада Битлз.Песни I'm A Loser, Baby's In Black и Rock And Roll Music стали неотъемлемой частью концертного репертуара группы. Последние две из них исполнялись на гастролях Битлз вплоть до 1966 года, когда группа прекратила концертную деятельность." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for sale es el cuarto álbum publicado por los Beatles en diciembre de 1964. Con un pedido de más de 700. 000 discos antes de su publicación, fue en seguida número uno en las listas británicas, desbancando de las mismas a su predecesor, A Hard Day's Night. Contiene ocho canciones escritas por John Lennon y Paul McCartney, entre las que destacan No reply, I´m a loser, Baby´s in black y Eight days a week, además de seis versiones de clásicos del rock and roll, como la versión que hacen de Kansas City. Las canciones que componen el álbum son:" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale on joulukuussa 1964 julkaistu The Beatlesin neljäs albumi. Sen tuotti George Martin ja julkaisi Parlophone. Albumi nauhoitettiin Abbey Roadin studiolla. Albumin kappaleista kahdeksan on yhtyeen omia, loput kuusi ovat lainakappaleita. Lainakappaleisiin kuuluu muun muassa Chuck Berryn Rock and Roll Music." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale, ett musikalbum av The Beatles, utgivet 4 december 1964. Efter att ha gjort albumet A Hard Day's Night med enbart egna låtar, blev Beatles tvungna att fylla ut sitt nya album med covers, precis som på de två första albumen. De hann helt enkelt inte skriva tillräckligt många låtar för de två album om året som de enligt skivkontraktet skulle producera. Beatles For Sale innehöll åtta egna låtar och sex covers. Beatles for Sale har kritiserats för att innehålla för många covers, och att den helt enkelt inte håller måttet som en Beatlesskiva. Dock bör man nämna två av skivans låtar, "No Reply" och "Eight Days a Week", ses som två av The Beatles stora låtar från de tidigare åren. Samtidigt som Beatles for Sale släpptes även singeln "I Feel Fine" / "She's a Woman"." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale ist das vierte Album der Beatles und wurde am 4. Dezember 1964 veröffentlicht. Produziert wurde es von George Martin für das Label Parlophone. Dieses Album wurde zu der Zeit aufgenommen, als die Beatlemania besonders stark war. Die Beatles waren auf großer Tournee und wurden von Interview zu Interview und Fernseh-Show zu Fernseh-Show weitergeleitet. Durch den zeitaufwändigen Stress griffen die Beatles bei diesem Album auf altes Material zurück, das sie schon zu Cavern-Club-Zeiten im Repertoire hatten. So konnten sie diese neue LP in relativ kurzer Zeit aufnehmen. Das Album, das viele Cover-Versionen enthält, markierte das Ende der ersten Phase der künstlerischen Entwicklung der Beatles. Auffällig ist die Vielzahl an Eigenkompositionen, die textlich in etwas düsterer Stimmung gehalten sind (No Reply, I Don’t Want to Spoil the Party oder besonders I’m a Loser); in alter Tradition gehalten sind dagegen Stücke wie Eight Days a Week, das optimistische I’ll Follow the Sun oder das pfiffig-ironische Baby’s in Black, das zu den absoluten Dauerbrennern auf Beatles-Konzerten zählte und sogar noch zum Ende ihrer Live-Karriere gespielt wurde." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale é o quarto álbum do Beatles. Foi lançado em dezembro de 1964. Quando do lançamento de "Beatles For Sale", a beatlemania estava a todo vapor e o sucesso do filme/álbum "A Hard Day's Night" havia trazido o reconhecimento de público e crítica. Neste disco os Beatles repetiram a fórmula "Covers" (dentre os quais a releitura definitiva de "Rock And Roll Music" de Chuck Berry) e composições próprias, onde destacam-se "Eight Days A Week" e "No Reply"." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/abstract" , "Beatles for Sale è il titolo del quarto album dei Beatles, prodotto da George Martin come i precedenti. L'album, che contiene numerose cover, viene generalmente considerato dalla critica come il meno interessante nella discografia dei quattro di Liverpool, che erano reduci da un periodo molto impegnativo tra esibizioni dal vivo e sessioni di registrazione." ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Liverpool" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Rolling_Stones_%28album%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Rolling_Stones" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Anthology_1" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Please_Please_Me" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Words_of_Love" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/No_Reply_%28song%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28song%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Every_Little_Thing_%28song%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Baby%27s_in_Black" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Honey_Don%27t" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Everybody%27s_Trying_to_Be_My_Baby" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Eight_Days_a_Week_%28song%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Help%21_%28album%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/There%27s_a_Place" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/She%27s_a_Woman" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27ll_Follow_the_Sun" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28album%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I_Don%27t_Want_to_Spoil_the_Party" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Mr._Moonlight_%28song%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/With_The_Beatles" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Sgt._Pepper%27s_Lonely_Hearts_Club_Band" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Beatles_%2765" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Beatles_VI" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27m_a_Loser" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I_Feel_Fine" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/What_You%27re_Doing" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Rock_and_Roll_Music" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/piano" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lennon-McCartney" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/liner_notes" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Beatlemania" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Beat_music" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Q_%28magazine%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Q_magazine" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lennon/McCartney" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Rosanne_Cash" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1965" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Singing" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Malcolm_McDowell" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/John_Lennon" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Rhythm_and_blues" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Robert_Freeman_%28photographer%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Bob_Dylan" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Folk_rock" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Little_Willie_John" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/David_Rowley" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1964" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Harrison" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ringo_Starr" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/harmonica" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Sound_of_Music_%28film%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Number-one_albums_of_1965_%28Australia%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Little_Richard" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Paul_McCartney" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Kent_Music_Report" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/November_4" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/December_4" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/bootleg_recording" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Yes_%28band%29" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Compleat_Beatles" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Richard_Rodgers" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Drum_kit" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1987" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Mark_Lewisohn" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/October_6" ,
 "http://dbpedia.org/resource/Beatles_for_Sale" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/February_6" ,
